2024:07:16 17:57:05Z,88.00000000000
2024:07:16 17:57:06Z,88.00000000000
2024:07:16 17:57:07Z,88.00000000000
2024:07:16 17:57:08Z,87.00000000000
2024:07:16 17:57:09Z,87.00000000000
2024:07:16 17:57:10Z,86.00000000000
2024:07:16 17:57:11Z,84.00000000000
2024:07:16 17:57:12Z,84.00000000000
2024:07:16 17:57:13Z,85.00000000000
2024:07:16 17:57:14Z,87.00000000000
2024:07:16 17:57:15Z,86.00000000000
2024:07:16 17:57:16Z,86.00000000000
2024:07:16 17:57:17Z,86.00000000000
2024:07:16 17:57:18Z,86.00000000000
2024:07:16 17:57:19Z,85.00000000000
2024:07:16 17:57:20Z,85.00000000000
2024:07:16 17:57:21Z,84.00000000000
2024:07:16 17:57:22Z,84.00000000000
2024:07:16 17:57:23Z,84.00000000000
2024:07:16 17:57:24Z,84.00000000000
2024:07:16 17:57:25Z,83.00000000000
2024:07:16 17:57:26Z,84.00000000000
2024:07:16 17:57:27Z,82.00000000000
2024:07:16 17:57:28Z,83.00000000000
2024:07:16 17:57:29Z,76.00000000000
2024:07:16 17:57:30Z,73.00000000000
2024:07:16 17:57:31Z,69.00000000000
2024:07:16 17:57:32Z,64.00000000000
2024:07:16 17:57:33Z,60.00000000000
2024:07:16 17:57:34Z,56.00000000000
2024:07:16 17:57:35Z,52.00000000000
2024:07:16 17:57:36Z,51.00000000000
2024:07:16 17:57:37Z,52.00000000000
2024:07:16 17:57:38Z,53.00000000000
2024:07:16 17:57:39Z,53.00000000000
2024:07:16 17:57:40Z,53.00000000000
2024:07:16 17:57:41Z,51.00000000000
2024:07:16 17:57:42Z,52.00000000000
2024:07:16 17:57:43Z,45.00000000000
2024:07:16 17:57:44Z,44.00000000000
